,image_id,identity,path,split
480,2560,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110551_20190211130131_2560.JPG,train
481,2719,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02120840_20190212015928_2719.JPG,test
482,1545,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160246_20190216232423_1545.JPG,test
483,295,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110458_20190211054120_295.JPG,train
484,1106,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160314_20190216060853_1106.JPG,train
485,23,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100044_20190210155452_23.JPG,test
486,2525,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110447_20190211053730_2525.JPG,train
487,393,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110657_20190211170224_393.JPG,train
488,4133,matt,20190801_755r_AucklandIsland__A2_2_38_SD39_20190305_02130075_20190213023122_4133.JPG,train
489,724,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02130914_20190213135638_724.JPG,test
490,2713,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110824_20190211224645_2713.JPG,train
491,1163,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160371_20190216061322_1163.JPG,train
492,1761,nuclei,20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190057_20190219221304_1761.JPG,train
493,1014,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160222_20190216060328_1014.JPG,train
494,1434,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160491_20190216222123_1434.JPG,test
495,2022,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230026_20190223025506_2022.JPG,test
496,2877,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300210_20190130064344_2877.JPG,train
497,2929,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020371_20190202043129_2929.JPG,train
498,2920,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020362_20190202043104_2920.JPG,test
499,1155,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160363_20190216061249_1155.JPG,train
500,2426,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_03010357_20190301103035_2426.JPG,test
501,2873,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300206_20190130064337_2873.JPG,train
502,275,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110398_20190211003927_275.JPG,train
503,411,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110707_20190211171606_411.JPG,train
504,770,linja,20190801_4J67_AucklandIsland_B2_1_34_SD84_20190215_02140028_20190214231820_cat_770.JPG,train
505,1399,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160153_20190216190849_1399.JPG,train
506,4203,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250275_20190225004005_4203.JPG,train
507,318,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110533_20190211125730_318.JPG,train
508,1647,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02190311_20190219013644_1647.JPG,test
509,2414,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_03010345_20190301103002_2414.JPG,train
510,666,linja,20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02120448_20190212044746_cat_666.JPG,test
511,3853,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200138_20190220101247_3853.JPG,train
512,1643,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02190307_20190219013637_1643.JPG,train
513,1601,taki,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02180288_20190218141552_1601.JPG,train
514,2569,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110572_20190211130254_2569.JPG,train
515,3,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100020_20190210155228_3.JPG,train
516,2423,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_03010354_20190301103031_2423.JPG,train
517,1547,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160248_20190216232433_1547.JPG,train
518,4050,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300263_20190130174618_4050.JPG,train
519,2230,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230237_20190223062001_2230.JPG,test
520,2191,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230198_20190223061828_2191.JPG,test
521,3143,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200111_20190220101200_3143.JPG,test
522,114,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100142_20190210160558_114.JPG,test
523,2020,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230024_20190223025450_2020.JPG,test
524,2815,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300135_20190130063916_2815.JPG,train
525,2664,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110761_20190211203840_2664.JPG,train
526,88,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100116_20190210160241_88.JPG,test
527,1970,linja,20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02210269_20190221213450_1970.JPG,train
528,1099,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160307_20190216060738_1099.JPG,train
529,901,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150107_20190215225109_901.JPG,train
530,1416,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160473_20190216222011_1416.JPG,train
531,2358,nuclei,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240330_20190224215115_2358.JPG,train
532,327,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110543_20190211130113_327.JPG,train
533,1566,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170265_20190217140231_1566.JPG,train
534,130,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100158_20190210160646_130.JPG,train
535,3089,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200055_20190220100841_3089.JPG,train
536,276,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110399_20190211003928_276.JPG,train
537,2949,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020400_20190202043239_2949.JPG,train
538,1745,nuclei,20190801_bN2A_AucklandIsland__D2_1_40_SD108_20190301_02190041_20190219221202_1745.JPG,train
539,2637,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110723_20190211171734_2637.JPG,train
540,2555,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110524_20190211125638_2555.JPG,train
541,2030,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230034_20190223025524_2030.JPG,train
542,2583,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110608_20190211165803_2583.JPG,train
543,3987,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300053_20190130063450_3987.JPG,train
544,4144,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200014_20190220100531_4144.JPG,train
545,620,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110813_20190211224606_620.JPG,train
546,1896,nuclei,20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200162_20190220003406_1896.JPG,test
547,2757,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300034_20190130063414_2757.JPG,train
548,2804,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300124_20190130063844_2804.JPG,train
549,2647,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110743_20190211203652_2647.JPG,train
550,3314,matt,20190801_PCBO_AucklandIsland_A1_3_43_SD107_20190219_02150057_20190215032856_3314.JPG,train
551,2199,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230205_20190223061844_2199.JPG,train
552,2476,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100328_20190210173256_2476.JPG,train
553,4148,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200037_20190220100640_4148.JPG,train
554,2112,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230116_20190223030236_2112.JPG,train
555,750,bethilda,20190801_RmM3_AucklandIsland_MB2_19_SD128_20190219_02140136_20190214153924_750.JPG,test
556,2170,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230174_20190223031052_2170.JPG,test
557,4196,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250267_20190225003947_4196.JPG,train
558,448,taki,20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040051_20190204184605_448.JPG,train
559,2349,nuclei,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240321_20190224215052_2349.JPG,train
560,381,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110642_20190211170124_381.JPG,train
561,2388,linja,20190801_P4tX_AucklandIsland_B2_3_30_SD61_20190301_02240037_20190224222400_2388.JPG,test
562,2753,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02140962_20190214063731_2753.JPG,train
563,40,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100068_20190210155648_40.JPG,train
564,548,linja,20190801_WC6E_AucklandIsland_B2_4_12_SD22_20190215_02090297_20190209054842_cat_548.JPG,train
565,4062,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020305_20190202042840_4062.JPG,train
566,1515,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160216_20190216232236_1515.JPG,train
567,916,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150122_20190215225140_916.JPG,train
568,2335,nuclei,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240307_20190224215023_2335.JPG,train
569,4049,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300262_20190130174617_4049.JPG,train
570,1341,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160095_20190216190141_1341.JPG,train
571,239,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100310_20190210173020_239.JPG,train
572,2138,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230142_20190223030710_2138.JPG,train
573,2493,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110374_20190211003622_2493.JPG,test
574,50,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100078_20190210155729_50.JPG,train
575,738,nuclei,20190801_s523_AucklandIsland_A1_1_42_SD60_20190219_02130493_20190213225006_738.JPG,train
576,2660,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110757_20190211203830_2660.JPG,train
577,26,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100048_20190210155515_26.JPG,test
578,2053,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230057_20190223025644_2053.JPG,train
579,969,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150175_20190215225500_969.JPG,train
580,440,taki,20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040043_20190204184552_440.JPG,train
581,2193,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230199_20190223061831_2193.JPG,train
582,2733,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02120863_20190212052118_2733.JPG,train
583,2480,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100336_20190210191559_2480.JPG,train
584,2809,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300129_20190130063852_2809.JPG,train
585,3159,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200167_20190220211544_3159.JPG,train
586,70,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100098_20190210160050_70.JPG,train
587,244,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100315_20190210173054_244.JPG,train
588,169,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100197_20190210162003_169.JPG,train
589,3178,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250245_20190225003838_3178.JPG,train
590,3058,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200017_20190220100537_3058.JPG,train
591,2227,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230233_20190223061956_2227.JPG,train
592,3261,matt,20190801_RmM3_AucklandIsland_MB2_19_SD128_20190219_02140085_20190214080600_3261.JPG,test
593,975,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150181_20190215225520_975.JPG,train
594,1530,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160231_20190216232317_1530.JPG,train
595,2549,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110517_20190211125628_2549.JPG,train
596,3113,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200081_20190220101029_3113.JPG,train
597,317,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110532_20190211125729_317.JPG,test
598,3978,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300028_20190130063357_3978.JPG,train
599,1066,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160274_20190216060607_1066.JPG,train
600,1270,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160024_20190216185709_1270.JPG,train
601,3201,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250301_20190225004153_3201.JPG,test
602,3864,matt,20190801_Y1kO_AucklandIsland_B1_4_27_SD97_20190304_02220014_20190222062531_3864.JPG,train
603,1312,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160066_20190216185923_1312.JPG,train
604,1503,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160207_20190216232213_1503.JPG,train
605,2239,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230245_20190223062019_2239.JPG,train
606,2332,nuclei,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240304_20190224215019_2332.JPG,train
607,382,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110643_20190211170128_382.JPG,test
608,165,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100193_20190210161943_165.JPG,test
609,2896,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020326_20190202042931_2896.JPG,train
610,1314,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160068_20190216185927_1314.JPG,train
611,2878,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300211_20190130064349_2878.JPG,train
612,2153,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230157_20190223030956_2153.JPG,train
613,3145,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200113_20190220101209_3145.JPG,train
614,1350,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160104_20190216190207_1350.JPG,train
615,2450,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100273_20190210172604_2450.JPG,train
616,5,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100022_20190210155235_5.JPG,train
617,2050,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230054_20190223025640_2050.JPG,test
618,287,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110449_20190211053737_287.JPG,train
619,4198,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250269_20190225003955_4198.JPG,test
620,2439,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100027_20190210155243_2439.JPG,train
621,3324,matt,20190801_RmM3_AucklandIsland_MB2_19_SD128_20190219_02150156_20190215091905_3324.JPG,train
622,322,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110537_20190211130024_322.JPG,train
623,2242,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230248_20190223062025_2242.JPG,train
624,2337,nuclei,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240309_20190224215025_2337.JPG,test
625,2232,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230238_20190223062008_2232.JPG,test
626,1376,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160130_20190216190321_1376.JPG,train
627,1273,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160027_20190216185719_1273.JPG,train
628,1208,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160416_20190216061527_1208.JPG,train
629,1519,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160220_20190216232250_1519.JPG,train
630,2919,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020361_20190202043103_2919.JPG,train
631,2073,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230077_20190223025848_2073.JPG,train
632,105,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100133_20190210160356_105.JPG,test
633,209,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100237_20190210162252_209.JPG,train
634,1493,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160197_20190216232040_1493.JPG,train
635,4134,matt,20190801_755r_AucklandIsland__A2_2_38_SD39_20190305_02130076_20190213023124_4134.JPG,train
636,3177,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02250244_20190225003837_3177.JPG,train
637,380,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110641_20190211170123_380.JPG,train
638,2732,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02120862_20190212052117_2732.JPG,train
639,1280,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160034_20190216185735_1280.JPG,train
640,218,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100246_20190210162338_218.JPG,train
641,1602,taki,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02180289_20190218141600_1602.JPG,train
642,1352,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160106_20190216190218_1352.JPG,train
643,2720,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02120841_20190212015930_2720.JPG,train
644,439,taki,20190801_y7TW_AucklandIsland_D2_6_26_SD63_20190211_02040042_20190204184549_439.JPG,train
645,3317,matt,20190801_RmM3_AucklandIsland_MB2_19_SD128_20190219_02150149_20190215091853_3317.JPG,test
646,3127,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200095_20190220101125_3127.JPG,train
647,1915,nuclei,20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200181_20190220003458_1915.JPG,train
648,2706,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110810_20190211224601_2706.JPG,train
649,3482,matt,20190801_fI6t_AucklandIsland_B2_5_35_SD41_20190220_02170124_20190218000010_3482.JPG,train
650,3368,neapolitan,20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02170173_20190217051933_3368.JPG,train
651,4028,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300142_20190130064025_4028.JPG,train
652,3979,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300029_20190130063358_3979.JPG,train
653,3823,matt,20190801_38Ui_AucklandIsland_B1_5_25_SD127_20190220_02180271_20190218225644_3823.JPG,train
654,1406,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160160_20190216190905_1406.JPG,test
655,2610,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110691_20190211171528_2610.JPG,train
656,2573,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110597_20190211165734_2573.JPG,train
657,1396,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160150_20190216190536_1396.JPG,test
658,2136,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230140_20190223030645_2136.JPG,test
659,2090,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230094_20190223025948_2090.JPG,train
660,3543,matt,20190801_fI6t_AucklandIsland_B2_5_35_SD41_20190220_02180186_20190218000227_3543.JPG,train
661,993,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150199_20190215225556_993.JPG,train
662,2738,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02120880_20190212113124_2738.JPG,train
663,3130,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200098_20190220101131_3130.JPG,train
664,1344,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160098_20190216190156_1344.JPG,train
665,498,linja,20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060015_20190206121348_cat_498.JPG,train
666,1379,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160133_20190216190330_1379.JPG,test
667,991,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150197_20190215225552_991.JPG,train
668,3254,matt,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02130905_20190213050244_3254.JPG,train
669,2158,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230162_20190223031022_2158.JPG,train
670,2674,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110771_20190211203856_2674.JPG,train
671,2399,linja,20190801_P4tX_AucklandIsland_B2_3_30_SD61_20190301_02240048_20190224222430_2399.JPG,train
672,1315,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160069_20190216185928_1315.JPG,train
673,273,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110396_20190211003841_273.JPG,train
674,2482,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100338_20190210191602_2482.JPG,train
675,2181,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230187_20190223061809_2181.JPG,test
676,3966,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300016_20190130063026_3966.JPG,train
677,156,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100184_20190210161724_156.JPG,train
678,1369,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160123_20190216190251_1369.JPG,train
679,2581,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110605_20190211165753_2581.JPG,train
680,1969,linja,20190801_72Fz_AucklandIsland_B2_4_12_SD25_20190222_02210268_20190221213449_1969.JPG,train
681,2415,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_03010346_20190301103004_2415.JPG,test
682,2072,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230076_20190223025847_2072.JPG,train
683,2931,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_02020373_20190202043135_2931.JPG,train
684,2240,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230246_20190223062020_2240.JPG,train
685,3103,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200069_20190220101007_3103.JPG,train
686,3061,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200020_20190220100548_3061.JPG,train
687,1354,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02160108_20190216190220_1354.JPG,train
688,2359,nuclei,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02240331_20190224215118_2359.JPG,train
689,2644,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110734_20190211203614_2644.JPG,train
690,4027,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300141_20190130064009_4027.JPG,train
691,1835,nuclei,20190801_6VMy_AucklandIsland_D2_3_M_SD90_20190222_02200101_20190220003149_1835.JPG,test
692,229,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100300_20190210172923_229.JPG,train
693,96,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100124_20190210160316_96.JPG,test
694,1565,linja,20190801_g7RF_AucklandIsland_C1_6_45_SD125_20190220_02170264_20190217140228_1565.JPG,train
695,33,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100054_20190210155531_33.JPG,train
696,4014,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300097_20190130063707_4014.JPG,train
697,488,linja,20190801_TP5r_AucklandIsland_B2_3_30_SD56_20190212_02060005_20190206121325_cat_488.JPG,train
698,143,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100171_20190210161118_143.JPG,train
699,2013,linja,20190801_nYPb_AucklandIsland_B2_2_1_SD21_20190302_02230017_20190223025440_2013.JPG,train
700,3973,matt,20190801_Y4bG_AucklandIsland_A2_2_38_SD38_20190219_01300023_20190130063042_3973.JPG,train
701,1035,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02160243_20190216060442_1035.JPG,test
702,3688,matt,20190801_fI6t_AucklandIsland_B2_5_35_SD41_20190220_02180338_20190218065937_3688.JPG,train
703,186,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02100214_20190210162132_186.JPG,train
704,267,bethilda,20190801_4v26_AucklandIsland_A1_2_3_SD98_20190220_100EK113_02110390_20190211003758_267.JPG,test
705,3059,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200018_20190220100538_3059.JPG,train
706,637,linja,20190801_vqQ4_AucklandIsland_B2_2_1_SD117_20190215_02120419_20190212044658_cat_637.JPG,train
707,943,linja,20190801_iLT8_AucklandIsland_B2_2_1_SD111_20190222_02150149_20190215225333_943.JPG,train
708,3090,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200056_20190220100842_3090.JPG,test
709,4177,matt,20190801_kW8J_AucklandIsland_A2_3_41_SD15_20190304_02200162_20190220211537_4177.JPG,test
